Employee_ID,Age,Experience,Monthly_Bonus,Department,Education,Promoted
51745,40.0,14.0,3614.0,Data,Bachelor,0
51746,30.0,2.0,8850.0,Web,Bachelor,0
51747,48.0,27.0,5647.0,Data,Master,0
51748,26.0,0.0,10894.0,Data,Master,0
51749,54.0,29.0,4721.0,Software,Bachelor,0
51750,60.0,29.0,7969.0,Data,Bachelor,0
51751,49.0,21.0,8318.0,AI,Master,0
51752,36.0,8.0,7956.0,Software,Bachelor,0
51753,34.0,11.0,7260.0,Web,Bachelor,0
51754,44.0,22.0,10672.0,Data,Master,0
51755,44.0,19.0,5712.0,Data,Bachelor,0
51756,35.0,5.0,10184.0,Web,Bachelor,0
51757,21.0,0.0,9689.0,Web,Bachelor,0
51758,22.0,0.0,10010.0,Data,Master,0
51759,54.0,23.0,6575.0,AI,Bachelor,1
51760,55.0,28.0,6368.0,AI,Bachelor,0
51761,24.0,0.0,9346.0,AI,Bachelor,0
51762,43.0,17.0,11007.0,Web,Bachelor,1
51763,59.0,28.0,4525.0,Web,Bachelor,0
51764,24.0,0.0,8121.0,Cloud,Master,0
51765,49.0,18.0,5587.0,AI,Master,0
51766,49.0,26.0,10107.0,AI,Bachelor,1
51767,27.0,1.0,5758.0,Web,Bachelor,0
51768,47.0,25.0,8376.0,Data,Master,0
51769,60.0,30.0,4303.0,Web,Bachelor,0
51770,22.0,0.0,5053.0,Cloud,PhD,0
51771,45.0,24.0,12366.0,AI,Master,0
51772,59.0,30.0,2071.0,Data,Master,0
51773,47.0,19.0,4859.0,Software,Bachelor,0
51774,43.0,18.0,8769.0,Web,Master,0
51775,21.0,0.0,6730.0,Data,Bachelor,0
51776,56.0,29.0,9068.0,Web,Bachelor,0
51777,43.0,13.0,7164.0,AI,Master,0
51778,60.0,30.0,6796.0,Software,Master,0
51779,52.0,26.0,13881.0,Data,Bachelor,0
51780,26.0,2.0,4351.0,Data,PhD,0
51781,31.0,2.0,10686.0,AI,Bachelor,0
51782,37.0,9.0,11287.0,Data,Master,0
51783,42.0,18.0,11402.0,AI,Bachelor,1
51784,56.0,26.0,9608.0,AI,Bachelor,0
51785,60.0,30.0,2000.0,Data,Bachelor,0
51786,41.0,11.0,3870.0,Web,Bachelor,0
51787,23.0,0.0,6320.0,Cloud,PhD,0
51788,22.0,0.0,8330.0,,Bachelor,0
51789,26.0,5.0,7632.0,AI,Bachelor,0
51790,32.0,8.0,5545.0,Cloud,Bachelor,0
51791,31.0,6.0,9384.0,Data,Bachelor,0
51792,22.0,0.0,7640.0,AI,,0
51793,57.0,30.0,10828.0,Cloud,Master,0
51794,48.0,21.0,12176.0,Web,Bachelor,1
51795,59.0,30.0,6288.0,Software,Master,0
51796,27.0,5.0,10766.0,Data,Bachelor,0
51797,43.0,18.0,14539.0,Software,Master,1
51798,49.0,26.0,9592.0,AI,Bachelor,0
51799,21.0,0.0,3532.0,AI,Master,0
51800,57.0,,2000.0,Data,Master,0
51801,56.0,30.0,3213.0,AI,Bachelor,0
51802,41.0,11.0,8431.0,AI,Bachelor,0
51803,52.0,27.0,6661.0,Software,Master,1
51804,43.0,14.0,14328.0,Data,Bachelor,0
51805,41.0,13.0,9868.0,Software,Master,0
51806,36.0,9.0,11065.0,Data,Master,0
51807,21.0,0.0,7514.0,AI,Bachelor,0
51808,26.0,0.0,2098.0,Software,PhD,0
51809,42.0,18.0,9408.0,Software,Master,0
51810,35.0,6.0,,Data,Bachelor,0
51811,45.0,24.0,5983.0,Software,Bachelor,1
51812,53.0,22.0,13315.0,AI,Bachelor,1
51813,47.0,25.0,6685.0,Cloud,Bachelor,0
51814,54.0,29.0,7265.0,AI,Bachelor,0
51815,45.0,21.0,6293.0,Software,Bachelor,0
51816,50.0,26.0,4906.0,Data,Bachelor,0
51817,35.0,12.0,9512.0,Data,Master,0
51818,24.0,0.0,3055.0,Cloud,Bachelor,0
51819,39.0,16.0,9320.0,Software,Bachelor,0
51820,52.0,24.0,8415.0,Cloud,Master,0
51821,31.0,2.0,6967.0,Software,Bachelor,0
51822,60.0,30.0,8168.0,AI,Bachelor,0
51823,50.0,28.0,4176.0,Software,Master,0
51824,59.0,30.0,8527.0,AI,Bachelor,0
51825,46.0,,7092.0,Web,Master,0
51826,55.0,30.0,2000.0,Data,Bachelor,0
51827,44.0,16.0,2768.0,Web,Bachelor,0
51828,51.0,28.0,4614.0,,Bachelor,0
51829,42.0,16.0,5513.0,Web,Bachelor,1
51830,55.0,30.0,4286.0,Data,Bachelor,0
51831,55.0,30.0,10664.0,Web,Bachelor,0
51832,26.0,3.0,7461.0,Data,Bachelor,0
51833,37.0,6.0,6561.0,AI,Bachelor,0
51834,38.0,11.0,8855.0,AI,Master,0
51835,,27.0,5192.0,Web,Bachelor,1
51836,32.0,11.0,9260.0,Software,Bachelor,0
51837,45.0,19.0,7580.0,AI,Bachelor,1
51838,29.0,1.0,9022.0,Web,Bachelor,0
51839,60.0,30.0,5575.0,Data,Bachelor,1
51840,47.0,20.0,7919.0,Web,Bachelor,0
51841,38.0,16.0,10399.0,Data,Master,0
51842,47.0,18.0,9363.0,Web,Bachelor,0
51843,46.0,19.0,11122.0,Software,Master,1
51844,40.0,13.0,11679.0,Data,Bachelor,0
51845,35.0,6.0,8774.0,AI,Master,0
51846,37.0,15.0,7897.0,AI,Bachelor,0
51847,45.0,17.0,7918.0,Web,Master,0
51848,42.0,21.0,5353.0,Data,Bachelor,0
51849,29.0,2.0,7197.0,Data,Master,0
51850,31.0,8.0,6134.0,Cloud,Bachelor,1
51851,22.0,0.0,8126.0,Software,Master,0
51852,56.0,26.0,9595.0,AI,Bachelor,0
51853,52.0,27.0,2000.0,Web,Master,0
51854,32.0,6.0,8238.0,Data,PhD,0
51855,54.0,26.0,2893.0,AI,Bachelor,0
51856,29.0,5.0,3456.0,Software,Bachelor,0
51857,38.0,10.0,7430.0,Web,Master,0
51858,50.0,21.0,10292.0,Cloud,Bachelor,0
51859,44.0,20.0,13453.0,AI,Bachelor,0
51860,21.0,0.0,6110.0,Software,Bachelor,0
51861,33.0,9.0,,Software,Bachelor,0
51862,36.0,12.0,13705.0,Web,Bachelor,1
51863,56.0,30.0,5444.0,Software,Bachelor,0
51864,55.0,30.0,4698.0,Data,Bachelor,0
51865,33.0,10.0,7562.0,AI,Bachelor,0
51866,24.0,1.0,11809.0,Data,Bachelor,0
51867,60.0,30.0,8452.0,Web,Master,0
51868,38.0,9.0,4959.0,Software,Bachelor,0
51869,30.0,1.0,9499.0,Web,Bachelor,0
51870,28.0,6.0,7091.0,,Bachelor,0
51871,29.0,5.0,4271.0,Data,Master,0
51872,55.0,28.0,14544.0,Cloud,Bachelor,1
51873,37.0,7.0,2554.0,AI,Master,0
51874,52.0,24.0,12141.0,AI,Bachelor,1
51875,28.0,0.0,,Software,Master,0
51876,57.0,27.0,9800.0,Software,Master,0
51877,34.0,8.0,9498.0,Data,PhD,1
51878,45.0,24.0,4058.0,AI,PhD,0
51879,34.0,7.0,7350.0,Data,Bachelor,0
51880,24.0,0.0,5460.0,Software,Bachelor,0
51881,37.0,7.0,5907.0,AI,Bachelor,0
51882,28.0,0.0,8818.0,Software,Bachelor,0
51883,22.0,0.0,6365.0,Data,Bachelor,1
51884,33.0,7.0,5513.0,Software,Master,0
51885,57.0,30.0,10614.0,Cloud,Master,0
51886,52.0,24.0,8610.0,Web,Master,0
51887,45.0,15.0,5895.0,Cloud,Master,0
51888,24.0,2.0,5532.0,Web,Bachelor,0
51889,56.0,30.0,11615.0,Software,Master,0
51890,31.0,3.0,7829.0,Software,Bachelor,0
51891,37.0,8.0,12019.0,Data,Master,1
51892,46.0,24.0,12105.0,Software,Master,0
51893,21.0,0.0,9136.0,Cloud,Bachelor,0
51894,51.0,20.0,11255.0,Cloud,PhD,0
51895,36.0,5.0,6957.0,Web,Bachelor,0
51896,28.0,0.0,10853.0,Data,Bachelor,0
51897,31.0,10.0,10831.0,Web,Bachelor,1
51898,39.0,16.0,8472.0,Cloud,Master,0
51899,23.0,0.0,10569.0,Data,Bachelor,0
51900,58.0,30.0,8797.0,AI,Master,0
51901,24.0,0.0,8068.0,Web,Master,0
51902,41.0,16.0,6105.0,Data,Bachelor,0
51903,50.0,28.0,6450.0,Software,Bachelor,0
51904,29.0,2.0,5382.0,AI,Master,0
51905,40.0,9.0,9392.0,Web,Bachelor,0
51906,59.0,30.0,9352.0,Web,Bachelor,0
51907,43.0,15.0,11327.0,AI,Bachelor,0
51908,23.0,1.0,8418.0,Web,Bachelor,0
51909,24.0,0.0,12335.0,Data,Bachelor,0
51910,,13.0,9399.0,Web,Bachelor,0
51911,25.0,3.0,5527.0,Data,Master,1
51912,29.0,4.0,7346.0,,Bachelor,0
51913,42.0,17.0,8034.0,Web,Bachelor,1
51914,34.0,12.0,5439.0,Cloud,Bachelor,0
51915,60.0,30.0,11529.0,AI,Master,0
51916,23.0,0.0,3692.0,Web,Bachelor,0
51917,58.0,30.0,9339.0,Data,Bachelor,0
51918,38.0,15.0,7883.0,Software,Bachelor,0
51919,33.0,3.0,3570.0,AI,Bachelor,0
51920,33.0,6.0,2852.0,Web,Master,0
51921,51.0,30.0,9204.0,Cloud,Master,1
51922,44.0,19.0,12073.0,Cloud,Bachelor,0
51923,37.0,8.0,11011.0,Web,Bachelor,1
51924,32.0,1.0,15754.0,AI,Master,0
51925,34.0,6.0,10434.0,Data,Bachelor,0
51926,51.0,29.0,8945.0,AI,Bachelor,1
51927,60.0,30.0,9646.0,Data,Bachelor,0
51928,21.0,0.0,13819.0,Web,Bachelor,0
51929,50.0,25.0,9410.0,Software,Master,1
51930,54.0,30.0,4131.0,Data,Bachelor,0
51931,21.0,0.0,8796.0,Data,PhD,0
51932,53.0,29.0,6902.0,AI,Bachelor,0
51933,41.0,11.0,12794.0,Software,,1
51934,33.0,9.0,8039.0,AI,Bachelor,0
51935,22.0,0.0,3762.0,,Bachelor,0
51936,30.0,0.0,5950.0,Data,Bachelor,0
51937,57.0,29.0,2000.0,Cloud,Master,1
51938,23.0,0.0,10761.0,AI,Bachelor,0
51939,57.0,30.0,9683.0,Web,Bachelor,1
51940,48.0,26.0,6298.0,Cloud,Master,0
51941,60.0,30.0,6345.0,AI,Bachelor,0
51942,35.0,11.0,7681.0,Web,Bachelor,0
51943,34.0,4.0,8916.0,Software,Bachelor,0
51944,29.0,1.0,7186.0,Web,Bachelor,0
51945,29.0,8.0,9311.0,Software,Bachelor,0
51946,49.0,23.0,3682.0,Web,PhD,1
51947,58.0,,2000.0,AI,Bachelor,0
51948,26.0,3.0,8809.0,Data,Master,0
51949,56.0,29.0,6710.0,AI,PhD,0
51950,49.0,19.0,4907.0,Data,Bachelor,0
51951,32.0,6.0,12183.0,Software,Master,0
51952,29.0,6.0,7631.0,AI,Bachelor,0
51953,50.0,27.0,9164.0,Web,Bachelor,0
51954,31.0,6.0,7927.0,Software,Master,0
51955,52.0,25.0,6783.0,AI,Master,0
51956,31.0,6.0,6663.0,Software,Bachelor,0
51957,50.0,22.0,9347.0,Software,Bachelor,0
51958,57.0,26.0,3450.0,Web,Bachelor,0
51959,34.0,12.0,10599.0,Cloud,Bachelor,0
51960,22.0,0.0,4885.0,AI,Bachelor,0
51961,39.0,11.0,10453.0,Software,,0
51962,21.0,0.0,2000.0,Cloud,Bachelor,0
51963,42.0,15.0,10177.0,Web,Bachelor,0
51964,39.0,10.0,9896.0,Software,Master,0
51965,36.0,5.0,13209.0,Software,Bachelor,0
51966,53.0,30.0,4016.0,Web,Bachelor,0
51967,49.0,26.0,7724.0,Cloud,Bachelor,0
51968,49.0,18.0,10514.0,Web,Master,0
51969,58.0,27.0,8455.0,Cloud,Bachelor,0
51970,34.0,3.0,8575.0,Web,Master,0
51971,51.0,26.0,6481.0,AI,Master,1
51972,33.0,11.0,11806.0,AI,Bachelor,0
51973,59.0,30.0,7962.0,Software,Bachelor,1
51974,21.0,0.0,8853.0,Software,Master,0
51975,40.0,16.0,7389.0,Web,Master,0
51976,42.0,14.0,10531.0,Data,Master,0
51977,44.0,19.0,7871.0,Data,Master,1
51978,55.0,28.0,9200.0,Data,Master,0
51979,24.0,2.0,7106.0,Cloud,PhD,0
51980,25.0,0.0,4255.0,Software,Bachelor,0
51981,44.0,18.0,2088.0,AI,Bachelor,0
51982,50.0,24.0,13113.0,Software,Master,1
51983,37.0,7.0,11623.0,Data,Bachelor,0
51984,27.0,5.0,4804.0,AI,Bachelor,0
51985,44.0,20.0,6770.0,Web,Bachelor,1
51986,51.0,23.0,12300.0,Cloud,PhD,0
51987,27.0,5.0,5354.0,Cloud,Bachelor,0
51988,52.0,27.0,8433.0,Web,Bachelor,0
51989,23.0,1.0,3021.0,Software,Bachelor,1
51990,50.0,24.0,5958.0,Data,Master,0
51991,31.0,10.0,8311.0,Software,Master,0
51992,43.0,21.0,8952.0,Data,Bachelor,0
51993,38.0,10.0,6310.0,Web,Bachelor,0
51994,29.0,0.0,4954.0,Data,Master,0
51995,31.0,7.0,6029.0,Software,Master,0
51996,33.0,12.0,11886.0,Web,Bachelor,0
51997,32.0,7.0,4497.0,AI,Bachelor,1
51998,59.0,30.0,13569.0,Data,PhD,1
51999,38.0,13.0,4620.0,,PhD,0
52000,40.0,15.0,8191.0,Data,Master,0
52001,52.0,21.0,9090.0,Data,Master,0
52002,55.0,27.0,5385.0,AI,Bachelor,0
52003,22.0,0.0,10559.0,Software,Bachelor,0
52004,29.0,4.0,6521.0,Web,Bachelor,0
52005,56.0,26.0,5626.0,Web,Bachelor,1
52006,47.0,20.0,3422.0,Software,,0
52007,23.0,0.0,8973.0,Cloud,Bachelor,1
52008,26.0,0.0,9303.0,AI,Bachelor,0
52009,55.0,30.0,5378.0,Cloud,Master,0
52010,54.0,30.0,10184.0,Data,Bachelor,0
52011,59.0,28.0,12114.0,Data,Bachelor,1
52012,56.0,30.0,6226.0,Cloud,Bachelor,1
52013,55.0,30.0,10726.0,Software,Bachelor,1
52014,60.0,30.0,10048.0,Data,Bachelor,0
52015,52.0,22.0,11087.0,AI,Bachelor,1
52016,39.0,8.0,10730.0,AI,Bachelor,0
52017,50.0,27.0,11731.0,Software,Master,0
52018,27.0,2.0,11120.0,AI,Bachelor,0
52019,34.0,12.0,5864.0,Cloud,Master,0
52020,29.0,2.0,12344.0,AI,Bachelor,0
52021,53.0,22.0,7268.0,Data,Bachelor,0
52022,58.0,30.0,4905.0,Software,Bachelor,0
52023,53.0,28.0,11690.0,Web,Bachelor,0
52024,33.0,7.0,2000.0,Cloud,Bachelor,0
52025,48.0,25.0,8648.0,Software,PhD,0
52026,25.0,0.0,11831.0,AI,PhD,0
52027,59.0,30.0,9316.0,Data,Master,1
52028,37.0,13.0,3081.0,AI,Bachelor,0
52029,23.0,0.0,3506.0,Software,Bachelor,0
52030,21.0,0.0,3465.0,Software,Bachelor,0
52031,35.0,9.0,6347.0,Data,Master,0
52032,23.0,0.0,5500.0,Software,PhD,1
52033,48.0,18.0,9271.0,AI,Bachelor,0
52034,35.0,14.0,12413.0,Web,Bachelor,0
52035,43.0,20.0,10993.0,Software,Bachelor,1
52036,22.0,0.0,9161.0,Software,Master,0
52037,21.0,0.0,12401.0,Software,Master,0
52038,47.0,18.0,8715.0,Cloud,Master,0
52039,22.0,0.0,,AI,Master,0
52040,29.0,0.0,7296.0,Data,Bachelor,0
52041,51.0,27.0,8303.0,Cloud,Master,1
52042,53.0,29.0,7947.0,Software,Master,0
52043,51.0,22.0,9310.0,Software,Bachelor,0
52044,43.0,13.0,14660.0,Data,PhD,0
52045,23.0,0.0,12448.0,AI,Bachelor,0
52046,54.0,30.0,3282.0,Data,Bachelor,0
52047,36.0,12.0,7955.0,AI,Bachelor,0
52048,53.0,27.0,8146.0,Software,Bachelor,0
52049,58.0,30.0,7330.0,Cloud,Bachelor,0
52050,60.0,30.0,5774.0,Data,Bachelor,0
52051,46.0,19.0,5840.0,AI,Master,1
52052,41.0,19.0,6606.0,Web,Bachelor,0
52053,60.0,30.0,12404.0,Web,PhD,1
52054,53.0,26.0,11815.0,Data,Bachelor,0
52055,51.0,20.0,2000.0,AI,Master,0
52056,33.0,5.0,8327.0,AI,Master,0
52057,34.0,5.0,9165.0,AI,Master,0
52058,31.0,2.0,5526.0,Software,Master,0
52059,22.0,0.0,3403.0,Software,Bachelor,0
52060,24.0,0.0,11741.0,Data,Bachelor,0
52061,59.0,30.0,7666.0,AI,Master,0
52062,57.0,28.0,9521.0,AI,Bachelor,1
52063,28.0,4.0,4336.0,Web,Bachelor,0
52064,,2.0,6866.0,Software,Master,0
52065,32.0,9.0,4013.0,Web,Master,0
52066,36.0,9.0,8819.0,Data,Bachelor,0
52067,30.0,2.0,6394.0,AI,Bachelor,0
52068,22.0,0.0,10431.0,AI,Bachelor,0
52069,42.0,14.0,5652.0,AI,Master,1
52070,60.0,30.0,8921.0,AI,Master,1
52071,,5.0,7732.0,Web,Master,0
52072,44.0,17.0,8822.0,Data,Bachelor,1
52073,23.0,1.0,7121.0,Software,Master,0
52074,47.0,20.0,10813.0,Software,Bachelor,0
52075,34.0,7.0,9299.0,Data,Bachelor,0
52076,49.0,26.0,9405.0,Data,Bachelor,0
52077,55.0,29.0,,Cloud,PhD,1
52078,22.0,0.0,9033.0,Web,Bachelor,1
52079,25.0,4.0,12625.0,AI,Bachelor,0
52080,52.0,23.0,3114.0,Cloud,Bachelor,0
52081,38.0,16.0,10199.0,Web,Master,0
52082,27.0,0.0,3218.0,AI,Master,0
52083,55.0,26.0,9108.0,Cloud,Bachelor,0
52084,33.0,2.0,7188.0,Software,PhD,1
52085,35.0,4.0,8310.0,Cloud,Bachelor,0
52086,28.0,2.0,2511.0,Software,Master,0
52087,37.0,16.0,4331.0,Data,Master,0
52088,27.0,5.0,11869.0,Software,Bachelor,0
52089,25.0,0.0,4162.0,Web,Master,0
52090,57.0,30.0,7671.0,Data,Bachelor,0
52091,55.0,30.0,8261.0,Cloud,PhD,1
52092,38.0,10.0,11335.0,AI,Bachelor,0
52093,38.0,17.0,8803.0,Data,Bachelor,0
52094,34.0,8.0,6922.0,Data,Bachelor,0
52095,35.0,6.0,10230.0,AI,Bachelor,0
52096,46.0,20.0,10273.0,Data,Bachelor,1
52097,39.0,13.0,13182.0,Data,Master,0
52098,51.0,25.0,6889.0,AI,PhD,0
52099,22.0,0.0,10721.0,Web,Master,0
52100,32.0,2.0,17164.0,Cloud,Master,0
52101,37.0,12.0,11126.0,Cloud,Master,0
52102,39.0,18.0,11280.0,Cloud,Master,1
52103,53.0,28.0,10923.0,Web,Master,0
52104,45.0,20.0,6010.0,AI,Bachelor,0
52105,41.0,10.0,10712.0,Data,Master,0
52106,36.0,7.0,11166.0,Software,Bachelor,0
52107,27.0,0.0,9393.0,Software,Master,0
52108,46.0,25.0,11036.0,AI,PhD,0
52109,21.0,0.0,9601.0,Web,Master,0
52110,55.0,30.0,9987.0,Data,Bachelor,0
52111,37.0,16.0,9427.0,AI,Bachelor,1
52112,29.0,0.0,9840.0,Web,Master,0
52113,57.0,30.0,6171.0,Software,Bachelor,0
52114,37.0,6.0,7364.0,Software,Bachelor,0
52115,39.0,10.0,5973.0,AI,Master,0
52116,45.0,20.0,6299.0,Software,Master,0
52117,55.0,30.0,8936.0,AI,Master,0
52118,45.0,18.0,8348.0,Cloud,Bachelor,0
52119,29.0,5.0,10541.0,Cloud,Bachelor,0
52120,29.0,4.0,13472.0,Data,Bachelor,0
52121,49.0,28.0,11422.0,AI,Bachelor,1
52122,46.0,18.0,10591.0,Software,Bachelor,0
52123,48.0,19.0,14731.0,Data,Bachelor,1
52124,38.0,14.0,9199.0,Software,Bachelor,0
52125,39.0,10.0,6406.0,AI,Master,0
52126,48.0,24.0,13048.0,Web,Master,0
52127,44.0,23.0,10372.0,Web,Bachelor,0
52128,56.0,28.0,8913.0,AI,Bachelor,0
52129,43.0,14.0,11265.0,Data,Bachelor,0
52130,38.0,9.0,6011.0,Web,Master,0
52131,52.0,21.0,8796.0,Cloud,Master,0
52132,58.0,30.0,2661.0,Web,Bachelor,1
52133,49.0,26.0,10041.0,AI,Bachelor,1
52134,41.0,18.0,3559.0,AI,Bachelor,0
52135,42.0,21.0,6543.0,AI,PhD,0
52136,60.0,30.0,8179.0,Data,PhD,1
52137,28.0,7.0,10905.0,,Bachelor,0
52138,35.0,9.0,6998.0,Data,Master,0
52139,22.0,0.0,9552.0,Web,Bachelor,0
52140,27.0,1.0,6804.0,Cloud,Bachelor,0
52141,33.0,11.0,9438.0,,Bachelor,0
52142,53.0,27.0,9221.0,Cloud,Bachelor,1
52143,50.0,19.0,7011.0,AI,Bachelor,0
52144,53.0,30.0,12638.0,Data,Bachelor,0
52145,26.0,4.0,4769.0,Software,Bachelor,0
52146,32.0,1.0,8899.0,AI,Bachelor,0
52147,27.0,0.0,7472.0,Web,Master,0
52148,32.0,3.0,7345.0,AI,Bachelor,0
52149,54.0,27.0,9292.0,Cloud,Bachelor,1
52150,47.0,17.0,9341.0,AI,Bachelor,0
52151,54.0,23.0,9405.0,,Bachelor,0
52152,23.0,0.0,8366.0,Data,Master,0
52153,58.0,30.0,7546.0,AI,Bachelor,1
52154,51.0,29.0,8080.0,Software,Bachelor,0
52155,39.0,8.0,13854.0,Software,Bachelor,0
52156,23.0,0.0,9201.0,Web,Master,0
52157,55.0,24.0,10345.0,AI,Master,0
52158,58.0,30.0,6004.0,Software,Bachelor,0
52159,51.0,27.0,10551.0,Web,Master,1
52160,38.0,8.0,2038.0,AI,Master,0
52161,21.0,0.0,9010.0,AI,Master,0
52162,35.0,8.0,4001.0,AI,Master,0
52163,36.0,6.0,8077.0,AI,Bachelor,0
52164,24.0,0.0,11678.0,Software,Bachelor,0
52165,32.0,7.0,13929.0,AI,Master,0
52166,42.0,12.0,6510.0,AI,Bachelor,0
52167,58.0,30.0,7533.0,,Master,1
52168,57.0,28.0,7979.0,Software,Bachelor,0
52169,24.0,0.0,4021.0,Web,Bachelor,0
52170,29.0,5.0,4936.0,Software,Master,0
52171,44.0,13.0,15439.0,AI,Master,0
52172,53.0,27.0,8427.0,Data,Master,1
52173,51.0,27.0,8799.0,AI,Master,0
52174,34.0,11.0,9245.0,Data,Bachelor,0
52175,57.0,30.0,9563.0,Web,Bachelor,1
52176,43.0,20.0,7936.0,Data,Bachelor,0
52177,56.0,30.0,13119.0,Software,Master,0
52178,37.0,7.0,10110.0,Cloud,Bachelor,0
52179,44.0,18.0,8266.0,Cloud,Bachelor,0
52180,24.0,0.0,9801.0,Software,Bachelor,0
52181,25.0,0.0,6814.0,Software,Master,0
52182,48.0,22.0,3235.0,Software,Master,0
52183,37.0,9.0,3421.0,Cloud,Master,0
52184,46.0,16.0,3972.0,AI,Master,0
52185,43.0,17.0,6635.0,Data,Bachelor,0
52186,27.0,0.0,9774.0,Data,Bachelor,0
52187,43.0,22.0,9067.0,Data,Bachelor,0
52188,59.0,30.0,6551.0,Software,Master,1
52189,35.0,14.0,11020.0,Software,Bachelor,0
52190,43.0,18.0,8460.0,Software,Bachelor,0
52191,24.0,0.0,12364.0,Cloud,Bachelor,0
52192,34.0,4.0,10482.0,Software,Bachelor,0
52193,33.0,9.0,8313.0,Data,Master,0
52194,42.0,14.0,9005.0,AI,Bachelor,0
52195,60.0,30.0,5346.0,Cloud,Bachelor,0
52196,49.0,24.0,2000.0,Cloud,Master,0
52197,30.0,8.0,8839.0,Cloud,Master,0
52198,36.0,11.0,7737.0,Software,Bachelor,0
52199,52.0,23.0,4140.0,Software,Bachelor,0
52200,56.0,28.0,4675.0,Web,Bachelor,0
52201,38.0,8.0,7113.0,Software,Bachelor,0
52202,49.0,21.0,8827.0,Data,Master,0
52203,34.0,11.0,14635.0,Data,Master,0
52204,23.0,0.0,7271.0,Data,Bachelor,0
52205,57.0,29.0,13809.0,Cloud,Bachelor,1
52206,40.0,19.0,4452.0,Data,Master,1
52207,49.0,23.0,5800.0,AI,PhD,1
52208,31.0,10.0,12024.0,AI,Master,0
52209,23.0,0.0,11063.0,AI,Master,0
52210,34.0,10.0,8389.0,Software,Bachelor,0
52211,58.0,29.0,4950.0,AI,Bachelor,0
52212,35.0,8.0,9059.0,Web,Bachelor,0
52213,56.0,30.0,6982.0,Data,Bachelor,0
52214,31.0,5.0,7517.0,Software,Bachelor,0
52215,60.0,29.0,6827.0,Software,Bachelor,0
52216,58.0,30.0,12157.0,Software,Bachelor,1
52217,42.0,11.0,12991.0,AI,Master,0
52218,47.0,24.0,11752.0,Software,Master,1
52219,48.0,26.0,13644.0,Data,Master,1
52220,34.0,10.0,,Web,Master,0
52221,26.0,0.0,4731.0,AI,Master,0
52222,59.0,30.0,4106.0,Data,Master,0
52223,24.0,2.0,7020.0,AI,Bachelor,0
52224,22.0,0.0,7553.0,Software,Master,0
52225,21.0,0.0,9263.0,Cloud,Bachelor,0
52226,29.0,0.0,8265.0,Data,PhD,0
52227,56.0,25.0,7670.0,Data,Master,1
52228,25.0,1.0,13820.0,Data,PhD,0
52229,38.0,11.0,3938.0,Data,Bachelor,0
52230,42.0,16.0,6778.0,AI,Master,0
52231,55.0,30.0,15504.0,AI,Master,1
52232,45.0,24.0,8667.0,Web,Master,0
52233,49.0,,5885.0,AI,Master,0
52234,36.0,5.0,9346.0,Software,Master,0
52235,26.0,1.0,6314.0,Cloud,Bachelor,0
52236,54.0,30.0,10010.0,Software,Master,1
52237,59.0,30.0,6820.0,Data,Bachelor,0
52238,36.0,6.0,6381.0,Software,Bachelor,0
52239,54.0,23.0,7128.0,Software,Master,0
52240,58.0,30.0,2000.0,Data,Master,1
52241,53.0,28.0,8384.0,Software,Bachelor,0
52242,28.0,0.0,10848.0,Software,Master,0
52243,40.0,9.0,9776.0,Data,Bachelor,0
52244,48.0,27.0,6559.0,Web,Bachelor,0
52245,21.0,,11411.0,Web,Master,0
52246,28.0,3.0,6800.0,Data,Master,0
52247,59.0,30.0,4590.0,AI,Master,0
52248,43.0,22.0,7336.0,AI,Bachelor,0
52249,41.0,10.0,8125.0,Software,Bachelor,1
52250,57.0,30.0,11650.0,Web,Bachelor,0
52251,22.0,1.0,3822.0,AI,Master,0
52252,39.0,9.0,7692.0,AI,Bachelor,0
52253,39.0,15.0,9715.0,Web,Bachelor,0
52254,33.0,10.0,5819.0,AI,PhD,0
52255,24.0,0.0,11252.0,Data,Master,0
52256,59.0,30.0,6596.0,Data,Bachelor,0
52257,31.0,1.0,7131.0,AI,Bachelor,0
52258,56.0,30.0,3830.0,AI,Bachelor,0
52259,50.0,24.0,10480.0,Software,Master,1
52260,29.0,5.0,5581.0,Data,Bachelor,0
52261,38.0,13.0,5168.0,Data,Bachelor,0
52262,39.0,11.0,13031.0,Data,Bachelor,0
52263,25.0,0.0,4871.0,Cloud,Bachelor,0
52264,49.0,19.0,6301.0,AI,Master,0
52265,49.0,21.0,11042.0,AI,Bachelor,0
52266,58.0,30.0,10391.0,Software,Bachelor,0
52267,23.0,0.0,5225.0,Web,Master,0
52268,43.0,16.0,4376.0,Cloud,Bachelor,1
52269,50.0,23.0,8386.0,AI,Master,0
52270,39.0,12.0,8512.0,AI,Bachelor,0
52271,29.0,6.0,6017.0,Data,Bachelor,0
52272,55.0,25.0,8517.0,Cloud,Master,0
52273,40.0,17.0,8656.0,Software,Master,0
52274,21.0,0.0,4654.0,AI,Bachelor,0
52275,48.0,22.0,4748.0,Data,PhD,1
52276,32.0,3.0,8602.0,AI,Bachelor,0
52277,36.0,7.0,5283.0,Software,Bachelor,0
52278,60.0,30.0,7455.0,AI,Bachelor,1
52279,28.0,0.0,9727.0,Cloud,Master,0
52280,42.0,20.0,6397.0,Cloud,Bachelor,0
52281,35.0,11.0,6753.0,Web,Bachelor,0
52282,33.0,8.0,8539.0,Software,Bachelor,0
